adminAction,adminActionState,argument_month,caseOriginState,caseOrigin_group,caseSourceState,caseSource_group,certReason_group,chief,complex_consolidated_disagreement,days_from_term_start_to_argument,days_from_term_start_to_decision,decision_month,decision_year,docket_category,had_reargument,is_AdminAction_x_Economic,is_FedCirc_Conflict,is_Govt_vs_Business,is_Individual_vs_Govt,is_State_vs_State,is_late_term_argument,is_late_term_decision,issue,issueArea_name,issue_x_jurisdiction,jurisdiction_group,lawMinor,lawSupp,lawType_group,lcDisagreement,lcDispositionDirection,lcDisposition_group,lc_disagree_direction,naturalCourt,num_dockets_in_case,petitionerState,petitioner_group,respondentState,respondent_group,term,threeJudgeFdc,threeJudge_x_issue,duration_days
38.0,,1,,FedCircCt,,FedCircCt,No Reason Given,Burger,0.0,107,254,6,1978,Merits/Other,0,1,0,0,0,0,0,1,80320.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,326.0,Fed Statute,0.0,2.0,Vacated/Remanded,LC_Agree_Liberal,1506,6,,Other/Unknown,,Other/Unknown,1977,0.0,Economic Activity_3Judge_0.0,147.0
,,2,,FedDistCt,,FedCircCt,Important Question,Burger,0.0,143,254,6,1978,Merits/Other,0,0,0,0,0,0,0,1,80010.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,7 U.S.C. § 291,600.0,Infrequent Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1506,1,,Other/Unknown,,US Govt,1977,0.0,Economic Activity_3Judge_0.0,111.0
,,11,,FedDistCt,,FedCircCt,Important Question,Burger,0.0,58,256,6,1978,Merits/Other,0,0,0,0,0,0,1,1,10170.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,206.0,Const Amendment,0.0,1.0,Reversed,LC_Agree_Conservative,1506,1,,Other/Unknown,,US Govt,1977,0.0,Criminal Procedure_3Judge_0.0,198.0
,,11,,FedDistCt,,FedCircCt,Important Question,Burger,1.0,58,256,6,1978,Merits/Other,0,0,1,0,1,0,1,1,10170.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,206.0,Const Amendment,1.0,1.0,Affirmed,LC_Disagree_Conservative,1506,1,,Individual,12.0,State Govt,1977,0.0,Criminal Procedure_3Judge_0.0,198.0
,,11,,FedDistCt,,FedCircCt,Not Applicable / Denied,Burger,0.0,31,256,6,1978,Merits/Other,1,0,0,0,1,0,1,1,10170.0,Criminal Procedure,Criminal Procedure_via_Appeal,Appeal,,206.0,Const Amendment,0.0,2.0,Reversed,LC_Agree_Liberal,1506,1,31.0,State Govt,,Individual,1977,0.0,Criminal Procedure_3Judge_0.0,225.0
,,11,,FedDistCt,,FedCircCt,No Reason Given,Burger,0.0,38,256,6,1978,Merits/Other,0,0,0,0,1,0,1,1,10170.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,206.0,Const Amendment,0.0,1.0,Vacated/Remanded,LC_Agree_Conservative,1506,1,,Individual,,US Govt,1977,0.0,Criminal Procedure_3Judge_0.0,218.0
,,2,,FedDistCt,,FedCircCt,Important Question,Burger,0.0,143,256,6,1978,Merits/Other,0,0,0,0,1,0,0,1,10170.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,206.0,Const Amendment,0.0,2.0,Procedural,LC_Agree_Liberal,1506,1,,US Govt,,Individual,1977,0.0,Criminal Procedure_3Judge_0.0,113.0
,,2,25.0,StateTrialCt,25.0,StateHighCt,Not Applicable / Denied,Burger,0.0,150,256,6,1978,Merits/Other,0,0,0,0,0,0,0,1,80110.0,Economic Activity,Economic Activity_via_Appeal,Appeal,,230.0,Const Amendment,0.0,2.0,Reversed,LC_Agree_Liberal,1506,5,,Other/Unknown,25.0,State Govt,1977,0.0,Economic Activity_3Judge_0.0,106.0
,,2,25.0,StateTrialCt,25.0,StateHighCt,Not Applicable / Denied,Burger,0.0,150,256,6,1978,Merits/Other,0,0,0,0,0,0,0,1,80110.0,Economic Activity,Economic Activity_via_Appeal,Appeal,,230.0,Const Amendment,0.0,2.0,Reversed,LC_Agree_Liberal,1506,5,,Other/Unknown,25.0,State Govt,1977,0.0,Economic Activity_3Judge_0.0,106.0
,,2,25.0,StateTrialCt,25.0,StateHighCt,Not Applicable / Denied,Burger,0.0,150,256,6,1978,Merits/Other,0,0,0,0,0,0,0,1,80110.0,Economic Activity,Economic Activity_via_Appeal,Appeal,,230.0,Const Amendment,0.0,2.0,Reversed,LC_Agree_Liberal,1506,5,,Other/Unknown,25.0,State Govt,1977,0.0,Economic Activity_3Judge_0.0,106.0
,,2,25.0,StateTrialCt,25.0,StateHighCt,Not Applicable / Denied,Burger,0.0,150,256,6,1978,Merits/Other,0,0,0,0,0,0,0,1,80110.0,Economic Activity,Economic Activity_via_Appeal,Appeal,,230.0,Const Amendment,0.0,2.0,Reversed,LC_Agree_Liberal,1506,5,,Other/Unknown,25.0,State Govt,1977,0.0,Economic Activity_3Judge_0.0,106.0
,,2,25.0,StateTrialCt,25.0,StateHighCt,Not Applicable / Denied,Burger,0.0,150,256,6,1978,Merits/Other,0,0,0,0,0,0,0,1,80110.0,Economic Activity,Economic Activity_via_Appeal,Appeal,,230.0,Const Amendment,0.0,2.0,Reversed,LC_Agree_Liberal,1506,5,,Other/Unknown,25.0,State Govt,1977,0.0,Economic Activity_3Judge_0.0,106.0
26.0,,4,,FedDistCt,,FedCircCt,Important Question,Burger,0.0,199,257,6,1978,Merits/Other,0,1,0,0,0,0,1,1,80130.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,16 U.S.C. § 1531,600.0,Infrequent Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1506,1,,US Agency,,Other/Unknown,1977,0.0,Economic Activity_3Judge_0.0,58.0
82.0,,4,,FedDistCt,,FedCircCt,Court Conflict,Burger,0.0,207,257,6,1978,Merits/Other,0,0,0,1,0,0,1,1,50040.0,Privacy,Privacy_via_Certiorari,Certiorari,,335.0,Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1506,1,,US Agency,,Business,1977,0.0,Privacy_3Judge_0.0,50.0
,,3,26.0,StateHighCt,26.0,StateHighCt,Not Applicable / Denied,Burger,0.0,171,257,6,1978,Merits/Other,0,0,0,0,0,0,0,1,80100.0,Economic Activity,Economic Activity_via_Appeal,Appeal,12 U.S.C. § 1464,600.0,Infrequent Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1506,1,,Business,26.0,Other/Unknown,1977,0.0,Economic Activity_3Judge_0.0,86.0
117.0,19.0,3,19.0,StateTrialCt,19.0,StateHighCt,Not Applicable / Denied,Burger,0.0,171,257,6,1978,Merits/Other,0,1,0,0,0,0,0,1,80100.0,Economic Activity,Economic Activity_via_Appeal,Appeal,,230.0,Const Amendment,0.0,2.0,Reversed,LC_Agree_Liberal,1506,1,,Other/Unknown,19.0,State Govt,1977,0.0,Economic Activity_3Judge_0.0,86.0
69.0,,3,,FedDistCt,,FedCircCt,Court Conflict,Burger,0.0,179,261,6,1978,Merits/Other,0,0,0,1,0,0,0,1,10160.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,345.0,Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1506,1,,US Govt,,Business,1977,0.0,Criminal Procedure_3Judge_0.0,82.0
66.0,,4,,FedDistCt,,FedCircCt,No Reason Given,Burger,0.0,205,261,6,1978,Merits/Other,0,1,0,0,0,0,1,1,80010.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,310.0,Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1506,1,,Business,,Business,1977,0.0,Economic Activity_3Judge_0.0,56.0
,,2,,FedDistCt,,FedCircCt,Court Conflict,Burger,1.0,150,261,6,1978,Merits/Other,0,0,1,0,0,0,0,1,90110.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,,400.0,Court Rules,1.0,2.0,Affirmed,LC_Disagree_Liberal,1506,1,,Business,,Other/Unknown,1977,0.0,Judicial Power_3Judge_0.0,111.0
,,4,,FedDistCt,,FedCircCt,Court Conflict,Burger,1.0,199,263,6,1978,Merits/Other,0,0,1,0,0,0,1,1,90410.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,28 U.S.C. § 1332,600.0,Infrequent Fed Statute,1.0,2.0,Affirmed,LC_Disagree_Liberal,1506,1,,Other/Unknown,,Other/Unknown,1977,0.0,Judicial Power_3Judge_0.0,64.0
,,2,4.0,StateTrialCt,4.0,StateHighCt,Important Question,Burger,0.0,143,263,6,1978,Merits/Other,0,0,0,0,1,0,0,1,10050.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,205.0,Const Amendment,0.0,1.0,Affirmed,LC_Agree_Conservative,1506,1,,Individual,4.0,State Govt,1977,0.0,Criminal Procedure_3Judge_0.0,120.0
82.0,,12,,FedCircCt,,FedCircCt,Court Conflict,Burger,3.0,65,263,6,1978,Merits/Other,1,0,1,0,0,0,1,1,70060.0,Unions,Unions_via_Certiorari,Certiorari,,356.0,Fed Statute,1.0,2.0,Reversed,LC_Disagree_Liberal,1506,3,,Other/Unknown,,Union,1977,0.0,Unions_3Judge_0.0,198.0
82.0,,12,,FedCircCt,,FedCircCt,Court Conflict,Burger,3.0,65,263,6,1978,Merits/Other,1,0,1,0,0,0,1,1,70060.0,Unions,Unions_via_Certiorari,Certiorari,,356.0,Fed Statute,1.0,2.0,Reversed,LC_Disagree_Liberal,1506,3,,Other/Unknown,,Union,1977,0.0,Unions_3Judge_0.0,198.0
82.0,,12,,FedCircCt,,FedCircCt,Court Conflict,Burger,3.0,65,263,6,1978,Merits/Other,1,0,1,0,0,0,1,1,70060.0,Unions,Unions_via_Certiorari,Certiorari,,356.0,Fed Statute,1.0,2.0,Reversed,LC_Disagree_Liberal,1506,3,,US Agency,,Union,1977,0.0,Unions_3Judge_0.0,198.0
21.0,,4,,SpecialtyFedCt,,SpecialtyFedCt,No Reason Given,Burger,1.0,206,263,6,1978,Merits/Other,0,0,0,1,0,0,1,1,120040.0,Federal Taxation,Federal Taxation_via_Certiorari,Certiorari,19 U.S.C. § 1303,600.0,Infrequent Fed Statute,1.0,2.0,Reversed,LC_Disagree_Liberal,1506,1,,Business,,US Govt,1977,0.0,Federal Taxation_3Judge_0.0,57.0
,,3,,FedDistCt,,FedCircCt,Court Conflict,Burger,0.0,172,263,6,1978,Merits/Other,0,0,0,0,0,0,0,1,90380.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,28 U.S.C. § 1291,600.0,Infrequent Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1506,1,,Other/Unknown,,Other/Unknown,1977,0.0,Judicial Power_3Judge_0.0,91.0
,,3,,FedDistCt,,FedCircCt,Court Conflict,Burger,0.0,172,263,6,1978,Merits/Other,0,0,0,0,0,0,0,1,90380.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,28 U.S.C. § 1292,600.0,Infrequent Fed Statute,0.0,1.0,Procedural,LC_Agree_Conservative,1506,1,,Other/Unknown,,Other/Unknown,1977,0.0,Judicial Power_3Judge_0.0,91.0
82.0,,4,,FedCircCt,,FedCircCt,Court Conflict,Burger,0.0,205,264,6,1978,Merits/Other,0,0,0,0,0,0,1,1,70090.0,Unions,Unions_via_Certiorari,Certiorari,,356.0,Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1506,1,,Other/Unknown,,US Agency,1977,0.0,Unions_3Judge_0.0,59.0
117.0,2.0,3,2.0,StateTrialCt,2.0,StateHighCt,Not Applicable / Denied,Burger,1.0,171,264,6,1978,Merits/Other,0,0,0,0,1,0,0,1,20220.0,Civil Rights,Civil Rights_via_Appeal,Appeal,,139.0,Constitution,1.0,1.0,Reversed,LC_Disagree_Conservative,1506,1,,Employee,2.0,State Govt,1977,0.0,Civil Rights_3Judge_0.0,93.0
,,4,,FedDistCt,,FedCircCt,No Reason Given,Burger,0.0,207,264,6,1978,Merits/Other,0,0,0,0,0,0,1,1,20090.0,Civil Rights,Civil Rights_via_Certiorari,Certiorari,,,Unknown/Missing,0.0,2.0,Reversed,LC_Agree_Liberal,1506,1,51.0,Local Govt,,Other/Unknown,1977,0.0,Civil Rights_3Judge_0.0,57.0
82.0,,4,,FedCircCt,,FedCircCt,Court Conflict,Burger,0.0,206,264,6,1978,Merits/Other,0,0,0,1,0,0,1,1,70090.0,Unions,Unions_via_Certiorari,Certiorari,,356.0,Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1506,1,,Business,,US Agency,1977,0.0,Unions_3Judge_0.0,58.0
94.0,,4,,SpecialtyFedCt,,SpecialtyFedCt,Important Question,Burger,0.0,206,264,6,1978,Merits/Other,0,1,0,0,0,0,1,1,80210.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,35 U.S.C. § 101,600.0,Infrequent Fed Statute,0.0,1.0,Reversed,LC_Agree_Conservative,1506,1,,US Agency,,Other/Unknown,1977,0.0,Economic Activity_3Judge_0.0,58.0
,,3,,Other/Unknown,,Other/Unknown,Not Applicable / Denied,Burger,0.0,179,264,6,1978,Original,0,0,0,0,0,1,0,1,90470.0,Judicial Power,Judicial Power_via_Original,Original,,,Unknown/Missing,0.0,,Unknown/Missing,LC_Unspec/Other,1506,1,6.0,State Govt,51.0,State Govt,1977,0.0,Judicial Power_3Judge_0.0,85.0
117.0,35.0,3,35.0,StateTrialCt,35.0,StateHighCt,Not Applicable / Denied,Burger,0.0,177,265,6,1978,Merits/Other,0,1,0,0,0,0,0,1,80110.0,Economic Activity,Economic Activity_via_Appeal,Appeal,,111.0,Constitution,0.0,1.0,Reversed,LC_Agree_Conservative,1506,1,45.0,Local Govt,35.0,State Govt,1977,0.0,Economic Activity_3Judge_0.0,88.0
,,4,,FedDistCt,,FedCircCt,No Reason Given,Burger,0.0,200,265,6,1978,Merits/Other,0,0,0,0,1,0,1,1,20160.0,Civil Rights,Civil Rights_via_Certiorari,Certiorari,18 U.S.C. § 1151,600.0,Infrequent Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1506,2,,US Govt,,Indian,1977,0.0,Civil Rights_3Judge_0.0,65.0
,,4,,FedDistCt,29.0,StateHighCt,No Reason Given,Burger,0.0,200,265,6,1978,Merits/Other,0,0,0,0,1,0,1,1,20160.0,Civil Rights,Civil Rights_via_Certiorari,Certiorari,18 U.S.C. § 1151,600.0,Infrequent Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1506,2,,Indian,29.0,State Govt,1977,0.0,Civil Rights_3Judge_0.0,65.0
,,4,,FedDistCt,,FedCircCt,Important Question,Burger,0.0,200,265,6,1978,Merits/Other,0,0,0,0,0,0,1,1,90330.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,,,Unknown/Missing,0.0,2.0,Reversed,LC_Agree_Liberal,1506,1,60.0,Other/Unknown,,Business,1977,0.0,Judicial Power_3Judge_0.0,65.0
,,2,,FedDistCt,,FedCircCt,No Reason Given,Burger,0.0,143,265,6,1978,Merits/Other,0,0,0,0,1,0,0,1,60010.0,Attorneys,Attorneys_via_Certiorari,Certiorari,,328.0,Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1506,1,5.0,State Govt,,Individual,1977,0.0,Attorneys_3Judge_0.0,122.0
,,11,,FedDistCt,,FedCircCt,No Reason Given,Burger,0.0,59,268,6,1978,Merits/Other,0,0,0,0,0,0,1,1,30010.0,First Amendment,First Amendment_via_Certiorari,Certiorari,,200.0,Const Amendment,0.0,2.0,Affirmed,LC_Agree_Liberal,1506,1,6.0,State Govt,,Other/Unknown,1977,0.0,First Amendment_3Judge_0.0,209.0
,,2,,FedDistCt,,FedCircCt,Important Question,Burger,1.0,144,268,6,1978,Merits/Other,0,0,1,0,1,0,0,1,40010.0,Due Process,Due Process_via_Certiorari,Certiorari,,,Unknown/Missing,1.0,2.0,Affirmed,LC_Disagree_Liberal,1506,1,,US Govt,,Individual,1977,0.0,Due Process_3Judge_0.0,124.0
,,3,,FedDistCt,,FedDistCt,Not Applicable / Denied,Burger,0.0,170,268,6,1978,Merits/Other,0,0,0,0,0,0,0,1,80280.0,Economic Activity,Economic Activity_via_Appeal,Appeal,,306.0,Fed Statute,0.0,2.0,Unknown/Missing,LC_Agree_Liberal,1506,2,,Other/Unknown,,Other/Unknown,1977,0.0,Economic Activity_3Judge_0.0,98.0
,,3,,FedDistCt,,FedDistCt,Not Applicable / Denied,Burger,0.0,170,268,6,1978,Merits/Other,0,0,0,0,0,0,0,1,80280.0,Economic Activity,Economic Activity_via_Appeal,Appeal,,306.0,Fed Statute,0.0,2.0,Unknown/Missing,LC_Agree_Liberal,1506,2,,US Agency,,Other/Unknown,1977,0.0,Economic Activity_3Judge_0.0,98.0
117.0,37.0,4,37.0,StateTrialCt,37.0,StateHighCt,Not Applicable / Denied,Burger,0.0,198,268,6,1978,Merits/Other,0,0,0,1,0,0,1,1,40070.0,Due Process,Due Process_via_Appeal,Appeal,,211.0,Const Amendment,0.0,2.0,Reversed,LC_Agree_Liberal,1506,1,,Business,37.0,Local Govt,1977,0.0,Due Process_3Judge_0.0,70.0
,,2,9.0,StateTrialCt,9.0,StateHighCt,Court Conflict,Burger,0.0,149,268,6,1978,Merits/Other,0,0,0,0,1,0,0,1,10050.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,205.0,Const Amendment,0.0,1.0,Affirmed,LC_Agree_Conservative,1506,1,,Individual,9.0,State Govt,1977,0.0,Criminal Procedure_3Judge_0.0,119.0
,,3,,FedDistCt,,FedCircCt,No Reason Given,Burger,0.0,151,268,6,1978,Merits/Other,0,0,0,0,0,0,0,1,90150.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,,508.0,Other,0.0,1.0,Unknown/Missing,LC_Agree_Conservative,1506,1,,Other/Unknown,,Other/Unknown,1977,0.0,Judicial Power_3Judge_0.0,117.0
,,3,,FedDistCt,,FedDistCt,Not Applicable / Denied,Burger,0.0,179,268,6,1978,Merits/Other,0,0,0,0,1,0,0,1,20170.0,Civil Rights,Civil Rights_via_Appeal,Appeal,,206.0,Const Amendment,0.0,2.0,Unknown/Missing,LC_Agree_Liberal,1506,1,25.0,State Govt,,Individual,1977,1.0,Civil Rights_3Judge_1.0,89.0
117.0,28.0,4,,FedDistCt,,FedDistCt,Not Applicable / Denied,Burger,0.0,206,268,6,1978,Merits/Other,0,1,0,1,0,0,1,1,80110.0,Economic Activity,Economic Activity_via_Appeal,Appeal,,128.0,Constitution,0.0,2.0,Unknown/Missing,LC_Agree_Liberal,1506,1,,Business,28.0,State Govt,1977,1.0,Economic Activity_3Judge_1.0,62.0
117.0,6.0,10,6.0,StateTrialCt,6.0,StateHighCt,Important Question,Burger,0.0,11,268,6,1978,Merits/Other,0,0,0,0,0,0,1,1,20070.0,Civil Rights,Civil Rights_via_Certiorari,Certiorari,,231.0,Const Amendment,0.0,2.0,Affirmed,LC_Agree_Liberal,1506,1,6.0,Other/Unknown,,Other/Unknown,1977,0.0,Civil Rights_3Judge_0.0,257.0
,,3,,FedDistCt,,FedCircCt,No Reason Given,Burger,1.0,151,271,6,1978,Merits/Other,0,0,1,1,0,0,0,1,80010.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,364.0,Fed Statute,1.0,1.0,Reversed,LC_Disagree_Conservative,1506,1,,US Govt,,Business,1977,0.0,Economic Activity_3Judge_0.0,120.0
4.0,,11,,FedDistCt,,FedCircCt,Important Question,Burger,0.0,37,271,6,1978,Merits/Other,0,1,0,0,1,0,1,1,80060.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,900.0,No Legal Provision,0.0,1.0,Reversed,LC_Agree_Conservative,1506,1,,US Agency,,Individual,1977,0.0,Economic Activity_3Judge_0.0,234.0
,,3,,FedDistCt,,FedCircCt,Court Conflict,Burger,1.0,177,271,6,1978,Merits/Other,0,0,1,0,0,0,0,1,80010.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,15 U.S.C. § 1011,600.0,Infrequent Fed Statute,1.0,2.0,Reversed,LC_Disagree_Liberal,1506,1,,Business,,Other/Unknown,1977,0.0,Economic Activity_3Judge_0.0,94.0
,,4,,FedDistCt,,FedCircCt,Important Question,Burger,0.0,198,271,6,1978,Merits/Other,0,0,0,0,0,0,1,1,20060.0,Civil Rights,Civil Rights_via_Certiorari,Certiorari,,384.0,Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1506,1,,Business,,Other/Unknown,1977,0.0,Civil Rights_3Judge_0.0,73.0
,,1,41.0,StateTrialCt,41.0,StateHighCt,No Reason Given,Burger,1.0,108,275,7,1978,Merits/Other,0,0,0,0,0,0,0,1,10130.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,221.0,Const Amendment,1.0,1.0,Affirmed,LC_Disagree_Conservative,1506,1,,Other/Unknown,41.0,State Govt,1977,0.0,Criminal Procedure_3Judge_0.0,167.0
,,1,41.0,StateTrialCt,41.0,StateHighCt,Important Question,Burger,0.0,108,275,7,1978,Merits/Other,0,0,0,0,0,0,0,1,10130.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,221.0,Const Amendment,0.0,1.0,Affirmed,LC_Agree_Conservative,1506,1,,Other/Unknown,41.0,State Govt,1977,0.0,Criminal Procedure_3Judge_0.0,167.0
117.0,6.0,3,,FedDistCt,,FedCircCt,Important Question,Burger,0.0,178,275,7,1978,Merits/Other,0,1,0,0,0,0,0,1,80130.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,43 U.S.C. § 371,600.0,Infrequent Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1506,1,6.0,State Govt,,US Govt,1977,0.0,Economic Activity_3Judge_0.0,97.0
,,4,36.0,StateTrialCt,36.0,StateHighCt,No Reason Given,Burger,0.0,205,275,7,1978,Merits/Other,0,0,0,0,0,0,1,1,80130.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,,Unknown/Missing,0.0,1.0,Affirmed,LC_Agree_Conservative,1506,1,,US Govt,36.0,State Govt,1977,0.0,Economic Activity_3Judge_0.0,70.0
38.0,,4,,FedCircCt,,FedCircCt,No Reason Given,Burger,1.0,199,275,7,1978,Merits/Other,0,0,1,0,0,0,1,1,30010.0,First Amendment,First Amendment_via_Certiorari,Certiorari,,200.0,Const Amendment,1.0,2.0,Reversed,LC_Disagree_Liberal,1506,1,,US Agency,,Other/Unknown,1977,0.0,First Amendment_3Judge_0.0,76.0
117.0,13.0,10,,FedDistCt,,FedDistCt,Not Applicable / Denied,Burger,0.0,1,58,11,1978,Merits/Other,0,0,0,0,0,0,1,1,20020.0,Civil Rights,Civil Rights_via_Appeal,Appeal,,378.0,Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1506,1,13.0,Local Govt,13.0,Other/Unknown,1978,1.0,Civil Rights_3Judge_1.0,57.0
,,10,,FedDistCt,,FedDistCt,Not Applicable / Denied,Burger,0.0,10,58,11,1978,Merits/Other,0,0,0,0,0,0,1,1,20010.0,Civil Rights,Civil Rights_via_Appeal,Appeal,,231.0,Const Amendment,0.0,1.0,Unknown/Missing,LC_Agree_Conservative,1506,1,,Other/Unknown,1.0,Local Govt,1978,1.0,Civil Rights_3Judge_1.0,48.0
117.0,6.0,10,,FedDistCt,,FedDistCt,Not Applicable / Denied,Burger,0.0,2,65,12,1978,Merits/Other,0,0,0,0,0,0,1,1,40020.0,Due Process,Due Process_via_Appeal,Appeal,,230.0,Const Amendment,0.0,2.0,Unknown/Missing,LC_Agree_Liberal,1506,2,6.0,Other/Unknown,,Other/Unknown,1978,1.0,Due Process_3Judge_1.0,63.0
117.0,6.0,10,,FedDistCt,,FedDistCt,Not Applicable / Denied,Burger,0.0,2,65,12,1978,Merits/Other,0,0,0,0,0,0,1,1,40020.0,Due Process,Due Process_via_Appeal,Appeal,,230.0,Const Amendment,0.0,2.0,Unknown/Missing,LC_Agree_Liberal,1506,2,6.0,Other/Unknown,,Other/Unknown,1978,1.0,Due Process_3Judge_1.0,63.0
,,10,17.0,StateTrialCt,17.0,StateAppCt,Important Question,Burger,0.0,2,65,12,1978,Merits/Other,0,0,0,0,1,0,1,1,10060.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,205.0,Const Amendment,0.0,1.0,Affirmed,LC_Agree_Conservative,1506,1,,Individual,17.0,State Govt,1978,0.0,Criminal Procedure_3Judge_0.0,63.0
62.0,,11,,FedDistCt,,FedDistCt,Not Applicable / Denied,Burger,0.0,36,71,12,1978,Merits/Other,0,0,0,0,0,0,1,1,20180.0,Civil Rights,Civil Rights_via_Appeal,Appeal,,207.0,Const Amendment,0.0,2.0,Procedural,LC_Agree_Liberal,1506,2,,US Agency,,Other/Unknown,1978,0.0,Civil Rights_3Judge_0.0,35.0
62.0,,11,,FedDistCt,,FedDistCt,Not Applicable / Denied,Burger,0.0,36,71,12,1978,Merits/Other,0,0,0,0,0,0,1,1,20180.0,Civil Rights,Civil Rights_via_Appeal,Appeal,,207.0,Const Amendment,0.0,2.0,Procedural,LC_Agree_Liberal,1506,2,,Other/Unknown,,US Agency,1978,0.0,Civil Rights_3Judge_0.0,35.0
69.0,,10,,FedDistCt,,FedCircCt,No Reason Given,Burger,0.0,3,71,12,1978,Merits/Other,0,0,0,0,0,0,1,1,120020.0,Federal Taxation,Federal Taxation_via_Certiorari,Certiorari,,345.0,Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1506,1,,Other/Unknown,,US Govt,1978,0.0,Federal Taxation_3Judge_0.0,68.0
,,10,35.0,StateTrialCt,35.0,StateHighCt,Not Applicable / Denied,Burger,0.0,2,71,12,1978,Merits/Other,0,0,0,0,0,0,1,1,10030.0,Criminal Procedure,Criminal Procedure_via_Appeal,Appeal,,215.0,Const Amendment,0.0,1.0,Affirmed,LC_Agree_Conservative,1506,1,,Other/Unknown,35.0,State Govt,1978,0.0,Criminal Procedure_3Judge_0.0,69.0
54.0,,10,,FedCircCt,,FedCircCt,Important Question,Burger,1.0,10,71,12,1978,Merits/Other,0,1,1,1,0,0,1,1,80020.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,12 U.S.C. § 1842,600.0,Infrequent Fed Statute,1.0,1.0,Reversed,LC_Disagree_Conservative,1506,1,,US Agency,,Business,1978,0.0,Economic Activity_3Judge_0.0,61.0
,,10,37.0,StateTrialCt,37.0,StateHighCt,Not Applicable / Denied,Burger,1.0,3,71,12,1978,Merits/Other,0,0,0,0,0,0,1,1,20200.0,Civil Rights,Civil Rights_via_Appeal,Appeal,,231.0,Const Amendment,1.0,1.0,Affirmed,LC_Disagree_Conservative,1506,1,,Other/Unknown,,Other/Unknown,1978,0.0,Civil Rights_3Judge_0.0,68.0
,,11,26.0,StateTrialCt,26.0,StateHighCt,No Reason Given,Burger,0.0,58,71,12,1978,Merits/Other,0,0,0,0,1,0,1,1,10060.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,,Unknown/Missing,0.0,2.0,Unknown/Missing,LC_Agree_Liberal,1506,1,26.0,State Govt,,Individual,1978,0.0,Criminal Procedure_3Judge_0.0,13.0
,,10,13.0,StateTrialCt,13.0,StateHighCt,No Reason Given,Burger,0.0,10,71,12,1978,Merits/Other,0,0,0,0,1,0,1,1,90150.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,,508.0,Other,0.0,1.0,Unknown/Missing,LC_Agree_Conservative,1506,1,,Individual,13.0,State Govt,1978,0.0,Judicial Power_3Judge_0.0,61.0
