argument_month,caseOrigin_group,caseSource_group,certReason_group,chief,complex_consolidated_disagreement,days_from_term_start_to_argument,days_from_term_start_to_decision,decision_month,decision_year,docket_category,had_reargument,is_AdminAction_x_Economic,is_FedCirc_Conflict,is_Govt_vs_Business,is_Individual_vs_Govt,is_State_vs_State,is_late_term_argument,is_late_term_decision,issue,issueArea_name,issue_x_jurisdiction,jurisdiction_group,lawSupp,lawType_group,lcDisagreement,lcDispositionDirection,lcDisposition_group,lc_disagree_direction,naturalCourt,num_dockets_in_case,petitioner_group,respondent_group,term,threeJudgeFdc,threeJudge_x_issue,duration_days,lcDisagreement_is_missing,threeJudgeFdc_is_missing
1,Federal,Federal,Substantive Reasons,Rehnquist,0.0,103,248,6,1994,Merits/Other,0,0,0,0,1,0,0,1,10140.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,221.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1606,1,Private Entities,Government,1993,0.0,Criminal Procedure_3Judge_0.0,145.0,0,0
2,Federal,Federal,Substantive Reasons,Rehnquist,0.0,144,248,6,1994,Merits/Other,0,0,0,0,0,0,0,1,90380.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1606,1,Other/Unknown,Other/Unknown,1993,0.0,Judicial Power_3Judge_0.0,104.0,0,0
3,State,State,Substantive Reasons,Rehnquist,0.0,172,255,6,1994,Merits/Other,0,0,0,0,0,0,0,1,10130.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,221.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1606,1,Other/Unknown,Government,1993,0.0,Criminal Procedure_3Judge_0.0,83.0,0,0
2,Federal,Federal,Procedural/Administrative,Rehnquist,1.0,150,255,6,1994,Merits/Other,0,0,1,0,0,0,0,1,120010.0,Other Non-Constitutional,Federal Taxation_via_Certiorari,Discretionary,345.0,Statutory,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1606,1,Government,Other/Unknown,1993,0.0,Federal Taxation_3Judge_0.0,105.0,0,0
2,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,145,255,6,1994,Merits/Other,0,0,0,0,0,0,0,1,30010.0,First Amendment,First Amendment_via_Certiorari,Discretionary,200.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1606,1,Government,Other/Unknown,1993,0.0,First Amendment_3Judge_0.0,110.0,0,0
3,State,State,Procedural/Administrative,Rehnquist,0.0,173,255,6,1994,Merits/Other,0,0,0,0,0,0,0,1,20160.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1606,1,Other/Unknown,Other/Unknown,1993,0.0,Civil Rights_3Judge_0.0,82.0,0,0
3,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,171,255,6,1994,Merits/Other,0,0,0,0,1,0,0,1,100030.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1606,1,Private Entities,Government,1993,0.0,Federalism_3Judge_0.0,84.0,0,0
4,Federal,Federal,Substantive Reasons,Rehnquist,0.0,201,255,6,1994,Merits/Other,0,0,0,0,0,0,1,1,80070.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,349.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1606,1,Private Entities,Private Entities,1993,0.0,Economic Activity_3Judge_0.0,54.0,0,0
4,Federal,Federal,Substantive Reasons,Rehnquist,1.0,207,255,6,1994,Merits/Other,0,0,1,0,0,0,1,1,100030.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,350.0,Statutory,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1606,1,Private Entities,Other/Unknown,1993,0.0,Federalism_3Judge_0.0,48.0,0,0
4,State,State,Procedural/Administrative,Rehnquist,0.0,200,255,6,1994,Merits/Other,0,0,0,0,0,0,1,1,60020.0,Other Non-Constitutional,Attorneys_via_Certiorari,Discretionary,200.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1606,1,Private Entities,Other/Unknown,1993,0.0,Attorneys_3Judge_0.0,55.0,0,0
1,State,State,Procedural/Administrative,Rehnquist,1.0,109,259,6,1994,Merits/Other,0,0,0,0,0,0,0,1,10220.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,230.0,Constitutional,1.0,1.0,Affirmed,LC_Disagree_Conservative,1606,1,Other/Unknown,Government,1993,0.0,Criminal Procedure_3Judge_0.0,150.0,0,0
3,State,State,Procedural/Administrative,Rehnquist,0.0,152,259,6,1994,Merits/Other,0,1,0,0,0,0,0,1,80060.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,111.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1606,1,Other/Unknown,Other/Unknown,1993,0.0,Economic Activity_3Judge_0.0,107.0,0,0
3,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,171,259,6,1994,Merits/Other,0,1,0,0,0,0,0,1,80340.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,326.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1606,2,Other/Unknown,Other/Unknown,1993,0.0,Economic Activity_3Judge_0.0,88.0,0,0
3,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,171,259,6,1994,Merits/Other,0,1,0,0,0,0,0,1,80340.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,326.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1606,2,Government,Other/Unknown,1993,0.0,Economic Activity_3Judge_0.0,88.0,0,0
4,State,State,Procedural/Administrative,Rehnquist,0.0,209,262,6,1994,Merits/Other,0,0,0,0,0,0,1,1,100020.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,363.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1606,2,Other/Unknown,Private Entities,1993,0.0,Federalism_3Judge_0.0,53.0,0,0
4,State,State,Procedural/Administrative,Rehnquist,0.0,209,262,6,1994,Merits/Other,0,0,0,0,0,0,1,1,100020.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,363.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1606,2,Other/Unknown,Private Entities,1993,0.0,Federalism_3Judge_0.0,53.0,0,0
4,Federal,Federal,Substantive Reasons,Rehnquist,0.0,206,262,6,1994,Merits/Other,0,1,0,1,0,0,1,1,80040.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,305.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1606,2,Government,Private Entities,1993,0.0,Economic Activity_3Judge_0.0,56.0,0,0
4,Federal,Federal,Substantive Reasons,Rehnquist,0.0,206,262,6,1994,Merits/Other,0,1,0,1,0,0,1,1,80040.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,305.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1606,2,Government,Private Entities,1993,0.0,Economic Activity_3Judge_0.0,56.0,0,0
3,State,State,Procedural/Administrative,Rehnquist,0.0,178,262,6,1994,Merits/Other,0,1,0,0,0,0,0,1,80100.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,111.0,Constitutional,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1606,2,Other/Unknown,Other/Unknown,1993,0.0,Economic Activity_3Judge_0.0,84.0,0,0
3,State,State,Procedural/Administrative,Rehnquist,0.0,178,262,6,1994,Merits/Other,0,1,0,0,0,0,0,1,80100.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,111.0,Constitutional,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1606,2,Other/Unknown,Other/Unknown,1993,0.0,Economic Activity_3Judge_0.0,84.0,0,0
3,Federal,Federal,Substantive Reasons,Rehnquist,0.0,178,262,6,1994,Merits/Other,0,0,0,0,0,0,0,1,10020.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,341.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1606,1,Other/Unknown,Government,1993,0.0,Criminal Procedure_3Judge_0.0,84.0,0,0
3,State,State,Substantive Reasons,Rehnquist,1.0,173,266,6,1994,Merits/Other,0,0,0,0,0,0,0,1,40070.0,Other Constitutional,Due Process_via_Certiorari,Discretionary,211.0,Constitutional,1.0,2.0,Affirmed,LC_Disagree_Liberal,1606,1,Other/Unknown,Government,1993,0.0,Due Process_3Judge_0.0,93.0,0,0
4,State,State,Substantive Reasons,Rehnquist,0.0,201,266,6,1994,Merits/Other,0,0,0,0,0,0,1,1,80080.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,230.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1606,1,Other/Unknown,Other/Unknown,1993,0.0,Economic Activity_3Judge_0.0,65.0,0,0
3,Federal,Federal,Substantive Reasons,Rehnquist,0.0,179,266,6,1994,Merits/Other,0,0,0,0,0,0,0,1,10100.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,,Other/Unknown,0.0,1.0,Affirmed,LC_Agree_Conservative,1606,1,Other/Unknown,Government,1993,0.0,Criminal Procedure_3Judge_0.0,87.0,0,0
4,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,199,266,6,1994,Merits/Other,0,0,0,0,1,0,1,1,20400.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,314.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1606,1,Private Entities,Government,1993,0.0,Civil Rights_3Judge_0.0,67.0,0,0
4,Federal,Federal,Substantive Reasons,Rehnquist,0.0,199,266,6,1994,Merits/Other,0,0,0,0,0,0,1,1,90120.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,309.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1606,1,Other/Unknown,Government,1993,0.0,Judicial Power_3Judge_0.0,67.0,0,0
2,Federal,Federal,Substantive Reasons,Rehnquist,2.0,150,266,6,1994,Merits/Other,0,0,1,0,0,0,0,1,80050.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,329.0,Statutory,1.0,2.0,Reversed/Modified,LC_Disagree_Liberal,1606,2,Private Entities,Private Entities,1993,0.0,Economic Activity_3Judge_0.0,116.0,0,0
2,Federal,Federal,Substantive Reasons,Rehnquist,0.0,150,266,6,1994,Merits/Other,0,0,0,0,0,0,0,1,80050.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,329.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1606,2,Private Entities,Private Entities,1993,0.0,Economic Activity_3Judge_0.0,116.0,0,0
3,Federal,Federal,Substantive Reasons,Rehnquist,0.0,172,266,6,1994,Merits/Other,0,0,0,0,1,0,0,1,10220.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1606,1,Private Entities,Government,1993,0.0,Criminal Procedure_3Judge_0.0,94.0,0,0
4,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,206,269,6,1994,Merits/Other,0,0,0,0,1,0,1,1,10370.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,402.0,Other/Unknown,0.0,1.0,Affirmed,LC_Agree_Conservative,1606,1,Private Entities,Government,1993,0.0,Criminal Procedure_3Judge_0.0,63.0,0,0
1,Federal,Federal,Procedural/Administrative,Rehnquist,1.0,103,269,6,1994,Merits/Other,0,0,0,0,0,0,0,1,30010.0,First Amendment,First Amendment_via_Appeal,Mandatory,600.0,Statutory,1.0,2.0,Other/Unknown,LC_Disagree_Liberal,1606,1,Other/Unknown,Government,1993,1.0,First Amendment_3Judge_1.0,166.0,0,0
3,State,State,Procedural/Administrative,Rehnquist,3.0,180,269,6,1994,Merits/Other,0,0,0,0,0,0,0,1,30180.0,First Amendment,First Amendment_via_Certiorari,Discretionary,203.0,Constitutional,1.0,2.0,Affirmed,LC_Disagree_Liberal,1606,3,Government,Other/Unknown,1993,0.0,First Amendment_3Judge_0.0,89.0,0,0
3,State,State,Procedural/Administrative,Rehnquist,3.0,180,269,6,1994,Merits/Other,0,0,0,0,0,0,0,1,30180.0,First Amendment,First Amendment_via_Certiorari,Discretionary,203.0,Constitutional,1.0,2.0,Affirmed,LC_Disagree_Liberal,1606,3,Government,Other/Unknown,1993,0.0,First Amendment_3Judge_0.0,89.0,0,0
3,State,State,Procedural/Administrative,Rehnquist,3.0,180,269,6,1994,Merits/Other,0,0,0,0,0,0,0,1,30180.0,First Amendment,First Amendment_via_Certiorari,Discretionary,203.0,Constitutional,1.0,2.0,Affirmed,LC_Disagree_Liberal,1606,3,Other/Unknown,Other/Unknown,1993,0.0,First Amendment_3Judge_0.0,89.0,0,0
4,State,State,Substantive Reasons,Rehnquist,0.0,209,272,6,1994,Merits/Other,0,0,0,0,0,0,1,1,50020.0,Other Constitutional,Privacy_via_Certiorari,Discretionary,200.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1606,1,Other/Unknown,Other/Unknown,1993,0.0,Privacy_3Judge_0.0,63.0,0,0
11,State,State,Procedural/Administrative,Rehnquist,0.0,59,272,6,1994,Merits/Other,0,0,0,0,0,0,1,1,10080.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,,Other/Unknown,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1606,1,Private Entities,Other/Unknown,1993,0.0,Criminal Procedure_3Judge_0.0,213.0,0,0
3,Federal,Federal,Substantive Reasons,Rehnquist,0.0,179,272,6,1994,Merits/Other,0,0,0,0,0,0,0,1,10020.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1606,1,Other/Unknown,Government,1993,0.0,Criminal Procedure_3Judge_0.0,93.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,3,272,6,1994,Merits/Other,0,0,0,0,0,0,1,1,20020.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,378.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1606,1,Government,Other/Unknown,1993,0.0,Civil Rights_3Judge_0.0,269.0,0,0
3,State,State,Procedural/Administrative,Rehnquist,0.0,172,272,6,1994,Merits/Other,0,0,0,0,0,0,0,1,10130.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,221.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1606,2,Other/Unknown,Government,1993,0.0,Criminal Procedure_3Judge_0.0,100.0,0,0
3,State,State,Procedural/Administrative,Rehnquist,0.0,172,272,6,1994,Merits/Other,0,0,0,0,0,0,0,1,10130.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,221.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1606,2,Other/Unknown,Government,1993,0.0,Criminal Procedure_3Judge_0.0,100.0,0,0
10,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,3,272,6,1994,Merits/Other,0,0,0,0,0,0,1,1,20020.0,Civil Rights,Civil Rights_via_Appeal,Mandatory,378.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1606,3,Other/Unknown,Other/Unknown,1993,1.0,Civil Rights_3Judge_1.0,269.0,0,0
10,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,3,272,6,1994,Merits/Other,0,0,0,0,0,0,1,1,20020.0,Civil Rights,Civil Rights_via_Appeal,Mandatory,378.0,Statutory,0.0,2.0,Other/Unknown,LC_Agree_Liberal,1606,3,Other/Unknown,Other/Unknown,1993,1.0,Civil Rights_3Judge_1.0,269.0,0,0
10,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,3,272,6,1994,Merits/Other,0,0,0,0,0,0,1,1,20020.0,Civil Rights,Civil Rights_via_Appeal,Mandatory,378.0,Statutory,0.0,2.0,Other/Unknown,LC_Agree_Liberal,1606,3,Government,Government,1993,1.0,Civil Rights_3Judge_1.0,269.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,2,31,11,1994,Merits/Other,0,0,0,0,1,0,1,1,10400.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Government,Private Entities,1994,0.0,Criminal Procedure_3Judge_0.0,29.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,3,38,11,1994,Merits/Other,0,0,0,0,0,0,1,1,90340.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,,Other/Unknown,0.0,2.0,Affirmed,LC_Agree_Liberal,1607,1,Other/Unknown,Other/Unknown,1994,0.0,Judicial Power_3Judge_0.0,35.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,2,44,11,1994,Merits/Other,0,0,0,0,0,0,1,1,80060.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,224.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Other/Unknown,Other/Unknown,1994,0.0,Economic Activity_3Judge_0.0,42.0,0,0
10,Federal,Federal,Procedural/Administrative,Rehnquist,1.0,4,59,11,1994,Merits/Other,0,0,1,0,0,0,1,1,30200.0,First Amendment,First Amendment_via_Certiorari,Discretionary,600.0,Statutory,1.0,2.0,Reversed/Modified,LC_Disagree_Liberal,1607,1,Government,Other/Unknown,1994,0.0,First Amendment_3Judge_0.0,55.0,0,0
10,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,10,66,12,1994,Merits/Other,0,0,0,0,0,0,1,1,90510.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1607,1,Government,Other/Unknown,1994,0.0,Judicial Power_3Judge_0.0,56.0,0,0
10,State,State,Procedural/Administrative,Rehnquist,0.0,10,66,12,1994,Merits/Other,0,0,0,0,0,0,1,1,80100.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,230.0,Constitutional,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1607,1,Other/Unknown,Other/Unknown,1994,0.0,Economic Activity_3Judge_0.0,56.0,0,0
10,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,30,72,12,1994,Merits/Other,0,0,0,0,0,0,1,1,20250.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Government,Other/Unknown,1994,0.0,Civil Rights_3Judge_0.0,42.0,0,0
10,State,State,Substantive Reasons,Rehnquist,1.0,10,72,12,1994,Merits/Other,0,0,0,0,0,0,1,1,100060.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,600.0,Statutory,1.0,2.0,Affirmed,LC_Disagree_Liberal,1607,1,Other/Unknown,Other/Unknown,1994,0.0,Federalism_3Judge_0.0,62.0,0,0
11,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,31,101,1,1995,Merits/Other,0,0,0,1,0,0,1,0,90120.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,343.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1607,1,Government,Private Entities,1994,0.0,Judicial Power_3Judge_0.0,70.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,4,101,1,1995,Merits/Other,0,0,0,0,1,0,1,0,10370.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,401.0,Other/Unknown,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Private Entities,Government,1994,0.0,Criminal Procedure_3Judge_0.0,97.0,0,0
11,Federal,Federal,Procedural/Administrative,Rehnquist,1.0,37,109,1,1995,Merits/Other,0,0,1,0,0,0,1,0,80180.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,1.0,2.0,Reversed/Modified,LC_Disagree_Liberal,1607,1,Other/Unknown,Other/Unknown,1994,0.0,Economic Activity_3Judge_0.0,72.0,0,0
11,Federal,Federal,Substantive Reasons,Rehnquist,1.0,32,109,1,1995,Merits/Other,0,0,1,0,1,0,1,0,10370.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,401.0,Other/Unknown,1.0,2.0,Reversed/Modified,LC_Disagree_Liberal,1607,1,Government,Private Entities,1994,0.0,Criminal Procedure_3Judge_0.0,77.0,0,0
11,State,State,Procedural/Administrative,Rehnquist,1.0,31,109,1,1995,Merits/Other,0,0,0,0,0,0,1,0,100030.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,600.0,Statutory,1.0,1.0,Affirmed,LC_Disagree_Conservative,1607,1,Other/Unknown,Other/Unknown,1994,0.0,Federalism_3Judge_0.0,78.0,0,0
12,Federal,Federal,Procedural/Administrative,Rehnquist,2.0,67,110,1,1995,Merits/Other,0,0,1,0,0,0,1,0,90120.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,600.0,Statutory,1.0,2.0,Reversed/Modified,LC_Disagree_Liberal,1607,2,Private Entities,Private Entities,1994,0.0,Judicial Power_3Judge_0.0,43.0,0,0
12,Federal,Federal,Procedural/Administrative,Rehnquist,2.0,67,110,1,1995,Merits/Other,0,0,1,1,0,0,1,0,90120.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,600.0,Statutory,1.0,2.0,Reversed/Modified,LC_Disagree_Liberal,1607,2,Government,Private Entities,1994,0.0,Judicial Power_3Judge_0.0,43.0,0,0
10,State,State,Substantive Reasons,Rehnquist,0.0,3,109,1,1995,Merits/Other,0,0,0,0,0,0,1,0,100030.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Other/Unknown,Other/Unknown,1994,0.0,Federalism_3Judge_0.0,106.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,1.0,2,114,1,1995,Merits/Other,0,0,1,0,0,0,1,0,10020.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,341.0,Statutory,1.0,1.0,Affirmed,LC_Disagree_Conservative,1607,1,Other/Unknown,Government,1994,0.0,Criminal Procedure_3Judge_0.0,112.0,0,0
11,Federal,Federal,Substantive Reasons,Rehnquist,0.0,32,114,1,1995,Merits/Other,0,0,0,0,0,0,1,0,20140.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,302.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Other/Unknown,Private Entities,1994,0.0,Civil Rights_3Judge_0.0,82.0,0,0
11,Federal,Federal,Procedural/Administrative,Rehnquist,1.0,37,143,2,1995,Merits/Other,0,0,1,0,0,0,1,0,30010.0,First Amendment,First Amendment_via_Certiorari,Discretionary,200.0,Constitutional,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1607,1,Other/Unknown,Other/Unknown,1994,0.0,First Amendment_3Judge_0.0,106.0,0,0
12,Federal,Federal,Substantive Reasons,Rehnquist,0.0,65,143,2,1995,Merits/Other,0,0,0,0,0,0,1,0,80090.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,323.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1607,1,Other/Unknown,Private Entities,1994,0.0,Economic Activity_3Judge_0.0,78.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,30,143,2,1995,Merits/Other,0,0,0,0,0,0,1,0,10020.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,341.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1607,1,Other/Unknown,Government,1994,0.0,Criminal Procedure_3Judge_0.0,113.0,0,0
11,Federal,Federal,Procedural/Administrative,Rehnquist,1.0,38,144,2,1995,Merits/Other,0,0,1,0,0,0,1,0,30010.0,First Amendment,First Amendment_via_Certiorari,Discretionary,200.0,Constitutional,1.0,2.0,Affirmed,LC_Disagree_Liberal,1607,1,Government,Private Entities,1994,0.0,First Amendment_3Judge_0.0,106.0,0,0
12,State,State,Substantive Reasons,Rehnquist,0.0,65,144,2,1995,Merits/Other,0,0,0,0,0,0,1,0,10130.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,221.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Other/Unknown,Government,1994,0.0,Criminal Procedure_3Judge_0.0,79.0,0,0
10,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,11,144,2,1995,Merits/Other,0,0,0,0,0,0,1,0,90320.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,2,Private Entities,Other/Unknown,1994,0.0,Judicial Power_3Judge_0.0,133.0,0,0
10,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,11,144,2,1995,Merits/Other,0,0,0,0,0,0,1,0,90320.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,2,Government,Other/Unknown,1994,0.0,Judicial Power_3Judge_0.0,133.0,0,0
1,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,108,144,2,1995,Merits/Other,0,0,0,0,0,0,0,0,90250.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,139.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Other/Unknown,Private Entities,1994,0.0,Judicial Power_3Judge_0.0,36.0,0,0
11,Federal,Federal,Substantive Reasons,Rehnquist,0.0,32,150,2,1995,Merits/Other,0,0,0,0,0,0,1,0,80120.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,365.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Other/Unknown,Other/Unknown,1994,0.0,Economic Activity_3Judge_0.0,118.0,0,0
12,State,State,Substantive Reasons,Rehnquist,0.0,67,151,3,1995,Merits/Other,0,0,0,0,1,0,1,0,10060.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,502.0,Other/Unknown,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Government,Private Entities,1994,0.0,Criminal Procedure_3Judge_0.0,84.0,0,0
1,Federal,Federal,Substantive Reasons,Rehnquist,0.0,101,151,3,1995,Merits/Other,0,0,0,0,0,0,0,0,90330.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,,Other/Unknown,0.0,2.0,Affirmed,LC_Agree_Liberal,1607,1,Other/Unknown,Government,1994,0.0,Judicial Power_3Judge_0.0,50.0,0,0
1,Federal,Federal,Substantive Reasons,Rehnquist,0.0,101,156,3,1995,Merits/Other,0,0,0,0,0,0,0,0,80050.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Other/Unknown,Private Entities,1994,0.0,Economic Activity_3Judge_0.0,55.0,0,0
1,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,108,156,3,1995,Merits/Other,0,0,0,0,0,0,0,0,80090.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,323.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1607,1,Private Entities,Other/Unknown,1994,0.0,Economic Activity_3Judge_0.0,48.0,0,0
10,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,30,156,3,1995,Merits/Other,0,0,0,0,0,0,1,0,90120.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,309.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Government,Other/Unknown,1994,0.0,Judicial Power_3Judge_0.0,126.0,0,0
